"SAP Num","Manufacturer part no.","Base model code","Processor","Memory","HDD","Graphics","Keyboard Options","Power","Colour","Stock","ALP","DAC"
5523153,"Z0Y0_32_UK_CTO","MVVK2B/A","2.4GHz 8-core 9th-generation Intel Core i9 processor, Turbo Boost up to 5.0GHz","32GB 2666MHz DDR4 memory","8TB SSD storage","AMD Radeon Pro 5500M with 4GB of GDDR6 memory","UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required)","UK Power Supply","Space Grey",0,4432.5,4217
5523235,"Z0Y0_44_UK_CTO","MVVK2B/A","2.4GHz 8-core 9th-generation Intel Core i9 processor, Turbo Boost up to 5.0GHz","32GB 2666MHz DDR4 memory","8TB SSD storage","AMD Radeon Pro 5500M with 8GB of GDDR6 memory","UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required)","UK Power Supply","Space Grey",0,4507.5,4288.18
5523785,"Z0Y0_2000479850_CTO","MVVK2B/A","2.4GHz 8-core 9th-generation Intel Core i9 processor, Turbo Boost up to 5.0GHz","64GB 2666MHz DDR4 memory","1TB SSD storage","AMD Radeon Pro 5500M with 4GB of GDDR6 memory","UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required)","UK Power Supply","Space Grey",0,3082.5,2930.79
5523789,"Z0Y0_2000475520_CTO","MVVK2B/A","2.4GHz 8-core 9th-generation Intel Core i9 processor, Turbo Boost up to 5.0GHz","64GB 2666MHz DDR4 memory","1TB SSD storage","AMD Radeon Pro 5500M with 8GB of GDDR6 memory","UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required)","UK Power Supply","Space Grey",0,3157.5,3001.97
5523154,"Z0Y0_2000475506_CTO","MVVK2B/A","2.4GHz 8-core 9th-generation Intel Core i9 processor, Turbo Boost up to 5.0GHz","64GB 2666MHz DDR4 memory","2TB SSD storage","AMD Radeon Pro 5500M with 4GB of GDDR6 memory","UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required)","UK Power Supply","Space Grey",0,3382.5,3216.5
5523236,"Z0Y0_2000475510_CTO","MVVK2B/A","2.4GHz 8-core 9th-generation Intel Core i9 processor, Turbo Boost up to 5.0GHz","64GB 2666MHz DDR4 memory","2TB SSD storage","AMD Radeon Pro 5500M with 8GB of GDDR6 memory","UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required)","UK Power Supply","Space Grey",7,3457.5,3287.68
5523155,"Z0Y0_2000486435_CTO","MVVK2B/A","2.4GHz 8-core 9th-generation Intel Core i9 processor, Turbo Boost up to 5.0GHz","64GB 2666MHz DDR4 memory","4TB SSD storage","AMD Radeon Pro 5500M with 4GB of GDDR6 memory","UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required)","UK Power Supply","Space Grey",0,3832.5,3645.58
5523237,"Z0Y0_2000475775_CTO","MVVK2B/A","2.4GHz 8-core 9th-generation Intel Core i9 processor, Turbo Boost up to 5.0GHz","64GB 2666MHz DDR4 memory","4TB SSD storage","AMD Radeon Pro 5500M with 8GB of GDDR6 memory","UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required)","UK Power Supply","Space Grey",0,3907.5,3716.76
5523156,"Z0Y0_2000478649_CTO","MVVK2B/A","2.4GHz 8-core 9th-generation Intel Core i9 processor, Turbo Boost up to 5.0GHz","64GB 2666MHz DDR4 memory","8TB SSD storage","AMD Radeon Pro 5500M with 4GB of GDDR6 memory","UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required)","UK Power Supply","Space Grey",0,4732.5,4502.72
5523238,"Z0Y0_2000475776_CTO","MVVK2B/A","2.4GHz 8-core 9th-generation Intel Core i9 processor, Turbo Boost up to 5.0GHz","64GB 2666MHz DDR4 memory","8TB SSD storage","AMD Radeon Pro 5500M with 8GB of GDDR6 memory","UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required)","UK Power Supply","Space Grey",0,4807.5,4573.9
5507895,"MVVM2B/A","MVVM2B/A","2.3GHz 8-core 9th-generation Intel Core i9 processor, Turbo Boost up to 4.8GHz","16GB 2666MHz DDR4 memory","1TB SSD storage","AMD Radeon Pro 5500M with 4GB of GDDR6 memory","UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required)","UK Power Supply","Silver",108,2332.5,2216
5527172,"Z0Y3_2000478165_CTO","MVVM2B/A","2.3GHz 8-core 9th-generation Intel Core i9 processor, Turbo Boost up to 4.8GHz","16GB 2666MHz DDR4 memory","1TB SSD storage","AMD Radeon Pro 5500M with 8GB of GDDR6 memory","UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required)","UK Power Supply","Silver",0,2407.5,2287.18
5528093,"Z0Y3_12_UK_CTO","MVVM2B/A","2.3GHz 8-core 9th-generation Intel Core i9 processor, Turbo Boost up to 4.8GHz","16GB 2666MHz DDR4 memory","2TB SSD storage","AMD Radeon Pro 5500M with 4GB of GDDR6 memory","UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required)","UK Power Supply","Silver",0,2632.5,2501.71
5528109,"Z0Y3_18_UK_CTO","MVVM2B/A","2.3GHz 8-core 9th-generation Intel Core i9 processor, Turbo Boost up to 4.8GHz","16GB 2666MHz DDR4 memory","2TB SSD storage","AMD Radeon Pro 5500M with 8GB of GDDR6 memory","UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required)","UK Power Supply","Silver",0,2707.5,2572.89
5528094,"Z0Y3_13_UK_CTO","MVVM2B/A","2.3GHz 8-core 9th-generation Intel Core i9 processor, Turbo Boost up to 4.8GHz","16GB 2666MHz DDR4 memory","4TB SSD storage","AMD Radeon Pro 5500M with 4GB of GDDR6 memory","UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required)","UK Power Supply","Silver",0,3082.5,2930.79
5528110,"Z0Y3_19_UK_CTO","MVVM2B/A","2.3GHz 8-core 9th-generation Intel Core i9 processor, Turbo Boost up to 4.8GHz","16GB 2666MHz DDR4 memory","4TB SSD storage","AMD Radeon Pro 5500M with 8GB of GDDR6 memory","UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required)","UK Power Supply","Silver",0,3157.5,3001.97
5528095,"Z0Y3_14_UK_CTO","MVVM2B/A","2.3GHz 8-core 9th-generation Intel Core i9 processor, Turbo Boost up to 4.8GHz","16GB 2666MHz DDR4 memory","8TB SSD storage","AMD Radeon Pro 5500M with 4GB of GDDR6 memory","UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required)","UK Power Supply","Silver",0,3982.5,3787.93
5528111,"Z0Y3_20_UK_CTO","MVVM2B/A","2.3GHz 8-core 9th-generation Intel Core i9 processor, Turbo Boost up to 4.8GHz","16GB 2666MHz DDR4 memory","8TB SSD storage","AMD Radeon Pro 5500M with 8GB of GDDR6 memory","UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required)","UK Power Supply","Silver",0,4057.5,3859.11
5527174,"Z0Y3_2000475522_CTO","MVVM2B/A","2.3GHz 8-core 9th-generation Intel Core i9 processor, Turbo Boost up to 4.8GHz","32GB 2666MHz DDR4 memory","1TB SSD storage","AMD Radeon Pro 5500M with 4GB of GDDR6 memory","UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required)","UK Power Supply","Silver",0,2632.5,2501.71
5528089,"Z0Y3_2000475523_CTO","MVVM2B/A","2.3GHz 8-core 9th-generation Intel Core i9 processor, Turbo Boost up to 4.8GHz","32GB 2666MHz DDR4 memory","1TB SSD storage","AMD Radeon Pro 5500M with 8GB of GDDR6 memory","UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required)","UK Power Supply","Silver",0,2707.5,2572.89
5528115,"Z0Y3_2000478119_CTO","MVVM2B/A","2.3GHz 8-core 9th-generation Intel Core i9 processor, Turbo Boost up to 4.8GHz","32GB 2666MHz DDR4 memory","2TB SSD storage","AMD Radeon Pro 5500M with 4GB of GDDR6 memory","UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required)","UK Power Supply","Silver",0,2932.5,2787.42
5528146,"Z0Y3_2000475778_CTO","MVVM2B/A","2.3GHz 8-core 9th-generation Intel Core i9 processor, Turbo Boost up to 4.8GHz","32GB 2666MHz DDR4 memory","2TB SSD storage","AMD Radeon Pro 5500M with 8GB of GDDR6 memory","UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required)","UK Power Supply","Silver",0,3007.5,2858.6
5528125,"Z0Y3_25_UK_CTO","MVVM2B/A","2.3GHz 8-core 9th-generation Intel Core i9 processor, Turbo Boost up to 4.8GHz","32GB 2666MHz DDR4 memory","4TB SSD storage","AMD Radeon Pro 5500M with 4GB of GDDR6 memory","UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required)","UK Power Supply","Silver",0,3382.5,3216.5
5528147,"Z0Y3_37_UK_CTO","MVVM2B/A","2.3GHz 8-core 9th-generation Intel Core i9 processor, Turbo Boost up to 4.8GHz","32GB 2666MHz DDR4 memory","4TB SSD storage","AMD Radeon Pro 5500M with 8GB of GDDR6 memory","UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required)","UK Power Supply","Silver",0,3457.5,3287.68
5528126,"Z0Y3_26_UK_CTO","MVVM2B/A","2.3GHz 8-core 9th-generation Intel Core i9 processor, Turbo Boost up to 4.8GHz","32GB 2666MHz DDR4 memory","8TB SSD storage","AMD Radeon Pro 5500M with 4GB of GDDR6 memory","UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required)","UK Power Supply","Silver",0,4282.5,4073.64
5528148,"Z0Y3_38_UK_CTO","MVVM2B/A","2.3GHz 8-core 9th-generation Intel Core i9 processor, Turbo Boost up to 4.8GHz","32GB 2666MHz DDR4 memory","8TB SSD storage","AMD Radeon Pro 5500M with 8GB of GDDR6 memory","UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required)","UK Power Supply","Silver",0,4357.5,4144.82
5528086,"Z0Y3_5_UK_CTO","MVVM2B/A","2.3GHz 8-core 9th-generation Intel Core i9 processor, Turbo Boost up to 4.8GHz","64GB 2666MHz DDR4 memory","1TB SSD storage","AMD Radeon Pro 5500M with 4GB of GDDR6 memory","UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required)","UK Power Supply","Silver",0,2932.5,2787.43
5528090,"Z0Y3_2000476216_CTO","MVVM2B/A","2.3GHz 8-core 9th-generation Intel Core i9 processor, Turbo Boost up to 4.8GHz","64GB 2666MHz DDR4 memory","1TB SSD storage","AMD Radeon Pro 5500M with 8GB of GDDR6 memory","UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required)","UK Power Supply","Silver",0,3007.5,2858.61
5528127,"Z0Y3_2000478166_CTO","MVVM2B/A","2.3GHz 8-core 9th-generation Intel Core i9 processor, Turbo Boost up to 4.8GHz","64GB 2666MHz DDR4 memory","2TB SSD storage","AMD Radeon Pro 5500M with 4GB of GDDR6 memory","UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required)","UK Power Supply","Silver",0,3232.5,3073.14
5528149,"Z0Y3_2000478541_CTO","MVVM2B/A","2.3GHz 8-core 9th-generation Intel Core i9 processor, Turbo Boost up to 4.8GHz","64GB 2666MHz DDR4 memory","2TB SSD storage","AMD Radeon Pro 5500M with 8GB of GDDR6 memory","UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required)","UK Power Supply","Silver",0,3307.5,3144.32
5528128,"Z0Y3_28_UK_CTO","MVVM2B/A","2.3GHz 8-core 9th-generation Intel Core i9 processor, Turbo Boost up to 4.8GHz","64GB 2666MHz DDR4 memory","4TB SSD storage","AMD Radeon Pro 5500M with 4GB of GDDR6 memory","UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required)","UK Power Supply","Silver",0,3682.5,3502.22
5528150,"Z0Y3_2000478118_CTO","MVVM2B/A","2.3GHz 8-core 9th-generation Intel Core i9 processor, Turbo Boost up to 4.8GHz","64GB 2666MHz DDR4 memory","4TB SSD storage","AMD Radeon Pro 5500M with 8GB of GDDR6 memory","UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required)","UK Power Supply","Silver",0,3757.5,3573.4
5528129,"Z0Y3_29_UK_CTO","MVVM2B/A","2.3GHz 8-core 9th-generation Intel Core i9 processor, Turbo Boost up to 4.8GHz","64GB 2666MHz DDR4 memory","8TB SSD storage","AMD Radeon Pro 5500M with 4GB of GDDR6 memory","UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required)","UK Power Supply","Silver",0,4582.5,4359.36
5528151,"Z0Y3_41_UK_CTO","MVVM2B/A","2.3GHz 8-core 9th-generation Intel Core i9 processor, Turbo Boost up to 4.8GHz","64GB 2666MHz DDR4 memory","8TB SSD storage","AMD Radeon Pro 5500M with 8GB of GDDR6 memory","UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required)","UK Power Supply","Silver",0,4657.5,4430.54
5527171,"Z0Y3_1_UK_CTO","MVVM2B/A","2.4GHz 8-core 9th-generation Intel Core i9 processor, Turbo Boost up to 5.0GHz","16GB 2666MHz DDR4 memory","1TB SSD storage","AMD Radeon Pro 5500M with 4GB of GDDR6 memory","UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required)","UK Power Supply","Silver",0,2482.5,2359.36
5527173,"Z0Y3_3_UK_CTO","MVVM2B/A","2.4GHz 8-core 9th-generation Intel Core i9 processor, Turbo Boost up to 5.0GHz","16GB 2666MHz DDR4 memory","1TB SSD storage","AMD Radeon Pro 5500M with 8GB of GDDR6 memory","UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required)","UK Power Supply","Silver",0,2557.5,2430.54
5528106,"Z0Y3_15_UK_CTO","MVVM2B/A","2.4GHz 8-core 9th-generation Intel Core i9 processor, Turbo Boost up to 5.0GHz","16GB 2666MHz DDR4 memory","2TB SSD storage","AMD Radeon Pro 5500M with 4GB of GDDR6 memory","UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required)","UK Power Supply","Silver",0,2782.5,2645.07
5528112,"Z0Y3_21_UK_CTO","MVVM2B/A","2.4GHz 8-core 9th-generation Intel Core i9 processor, Turbo Boost up to 5.0GHz","16GB 2666MHz DDR4 memory","2TB SSD storage","AMD Radeon Pro 5500M with 8GB of GDDR6 memory","UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required)","UK Power Supply","Silver",0,2857.5,2716.25
5528107,"Z0Y3_16_UK_CTO","MVVM2B/A","2.4GHz 8-core 9th-generation Intel Core i9 processor, Turbo Boost up to 5.0GHz","16GB 2666MHz DDR4 memory","4TB SSD storage","AMD Radeon Pro 5500M with 4GB of GDDR6 memory","UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required)","UK Power Supply","Silver",0,3232.5,3074.15
5528113,"Z0Y3_22_UK_CTO","MVVM2B/A","2.4GHz 8-core 9th-generation Intel Core i9 processor, Turbo Boost up to 5.0GHz","16GB 2666MHz DDR4 memory","4TB SSD storage","AMD Radeon Pro 5500M with 8GB of GDDR6 memory","UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required)","UK Power Supply","Silver",0,3307.5,3145.33
5528108,"Z0Y3_17_UK_CTO","MVVM2B/A","2.4GHz 8-core 9th-generation Intel Core i9 processor, Turbo Boost up to 5.0GHz","16GB 2666MHz DDR4 memory","8TB SSD storage","AMD Radeon Pro 5500M with 4GB of GDDR6 memory","UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required)","UK Power Supply","Silver",0,4132.5,3931.29
5528114,"Z0Y3_23_UK_CTO","MVVM2B/A","2.4GHz 8-core 9th-generation Intel Core i9 processor, Turbo Boost up to 5.0GHz","16GB 2666MHz DDR4 memory","8TB SSD storage","AMD Radeon Pro 5500M with 8GB of GDDR6 memory","UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required)","UK Power Supply","Silver",0,4207.5,4002.47
5528087,"Z0Y3_6_UK_CTO","MVVM2B/A","2.4GHz 8-core 9th-generation Intel Core i9 processor, Turbo Boost up to 5.0GHz","32GB 2666MHz DDR4 memory","1TB SSD storage","AMD Radeon Pro 5500M with 4GB of GDDR6 memory","UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required)","UK Power Supply","Silver",0,2782.5,2645.07
5528091,"Z0Y3_2000478120_CTO","MVVM2B/A","2.4GHz 8-core 9th-generation Intel Core i9 processor, Turbo Boost up to 5.0GHz","32GB 2666MHz DDR4 memory","1TB SSD storage","AMD Radeon Pro 5500M with 8GB of GDDR6 memory","UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required)","UK Power Supply","Silver",0,2857.5,2716.25
5528130,"Z0Y3_30_UK_CTO","MVVM2B/A","2.4GHz 8-core 9th-generation Intel Core i9 processor, Turbo Boost up to 5.0GHz","32GB 2666MHz DDR4 memory","2TB SSD storage","AMD Radeon Pro 5500M with 4GB of GDDR6 memory","UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required)","UK Power Supply","Silver",0,3082.5,2930.78
5528152,"Z0Y3_2000476220_CTO","MVVM2B/A","2.4GHz 8-core 9th-generation Intel Core i9 processor, Turbo Boost up to 5.0GHz","32GB 2666MHz DDR4 memory","2TB SSD storage","AMD Radeon Pro 5500M with 8GB of GDDR6 memory","UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required)","UK Power Supply","Silver",0,3157.5,3001.96
5528131,"Z0Y3_31_UK_CTO","MVVM2B/A","2.4GHz 8-core 9th-generation Intel Core i9 processor, Turbo Boost up to 5.0GHz","32GB 2666MHz DDR4 memory","4TB SSD storage","AMD Radeon Pro 5500M with 4GB of GDDR6 memory","UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required)","UK Power Supply","Silver",0,3532.5,3359.86
5528153,"Z0Y3_2000475524_CTO","MVVM2B/A","2.4GHz 8-core 9th-generation Intel Core i9 processor, Turbo Boost up to 5.0GHz","32GB 2666MHz DDR4 memory","4TB SSD storage","AMD Radeon Pro 5500M with 8GB of GDDR6 memory","UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required)","UK Power Supply","Silver",0,3607.5,3431.04
5528132,"Z0Y3_32_UK_CTO","MVVM2B/A","2.4GHz 8-core 9th-generation Intel Core i9 processor, Turbo Boost up to 5.0GHz","32GB 2666MHz DDR4 memory","8TB SSD storage","AMD Radeon Pro 5500M with 4GB of GDDR6 memory","UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required)","UK Power Supply","Silver",0,4432.5,4217
5528154,"Z0Y3_44_UK_CTO","MVVM2B/A","2.4GHz 8-core 9th-generation Intel Core i9 processor, Turbo Boost up to 5.0GHz","32GB 2666MHz DDR4 memory","8TB SSD storage","AMD Radeon Pro 5500M with 8GB of GDDR6 memory","UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required)","UK Power Supply","Silver",0,4507.5,4288.18
5528088,"Z0Y3_7_UK_CTO","MVVM2B/A","2.4GHz 8-core 9th-generation Intel Core i9 processor, Turbo Boost up to 5.0GHz","64GB 2666MHz DDR4 memory","1TB SSD storage","AMD Radeon Pro 5500M with 4GB of GDDR6 memory","UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required)","UK Power Supply","Silver",0,3082.5,2930.79
5528092,"Z0Y3_2000476218_CTO","MVVM2B/A","2.4GHz 8-core 9th-generation Intel Core i9 processor, Turbo Boost up to 5.0GHz","64GB 2666MHz DDR4 memory","1TB SSD storage","AMD Radeon Pro 5500M with 8GB of GDDR6 memory","UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required)","UK Power Supply","Silver",0,3157.5,3001.97
5528133,"Z0Y3_33_UK_CTO","MVVM2B/A","2.4GHz 8-core 9th-generation Intel Core i9 processor, Turbo Boost up to 5.0GHz","64GB 2666MHz DDR4 memory","2TB SSD storage","AMD Radeon Pro 5500M with 4GB of GDDR6 memory","UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required)","UK Power Supply","Silver",0,3382.5,3216.5
5528164,"Z0Y3_2000476222_CTO","MVVM2B/A","2.4GHz 8-core 9th-generation Intel Core i9 processor, Turbo Boost up to 5.0GHz","64GB 2666MHz DDR4 memory","2TB SSD storage","AMD Radeon Pro 5500M with 8GB of GDDR6 memory","UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required)","UK Power Supply","Silver",0,3457.5,3287.68
5528134,"Z0Y3_34_UK_CTO","MVVM2B/A","2.4GHz 8-core 9th-generation Intel Core i9 processor, Turbo Boost up to 5.0GHz","64GB 2666MHz DDR4 memory","4TB SSD storage","AMD Radeon Pro 5500M with 4GB of GDDR6 memory","UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required)","UK Power Supply","Silver",0,3832.5,3645.58
5528165,"Z0Y3_2000476224_CTO","MVVM2B/A","2.4GHz 8-core 9th-generation Intel Core i9 processor, Turbo Boost up to 5.0GHz","64GB 2666MHz DDR4 memory","4TB SSD storage","AMD Radeon Pro 5500M with 8GB of GDDR6 memory","UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required)","UK Power Supply","Silver",0,3907.5,3716.76
5528145,"Z0Y3_35_UK_CTO","MVVM2B/A","2.4GHz 8-core 9th-generation Intel Core i9 processor, Turbo Boost up to 5.0GHz","64GB 2666MHz DDR4 memory","8TB SSD storage","AMD Radeon Pro 5500M with 4GB of GDDR6 memory","UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required)","UK Power Supply","Silver",0,4732.5,4502.72
5528166,"Z0Y3_47_UK_CTO","MVVM2B/A","2.4GHz 8-core 9th-generation Intel Core i9 processor, Turbo Boost up to 5.0GHz","64GB 2666MHz DDR4 memory","8TB SSD storage","AMD Radeon Pro 5500M with 8GB of GDDR6 memory","UK English Keyboard (Please note: Power supply must be selected separately for all keyboards if required)","UK Power Supply","Silver",0,4807.5,4573.9
